ticker,company,sector,sub_industry,cik,legal_name,lei,ultimate_parent_lei,gics_sector,gics_sub_industry,hq_state,market_cap_usd,shares_outstanding,scope1_tco2e,scope1_tco2e_fy,ghg_facility_count,ghg_facility_count_fy,grid_intensity_kgco2e_per_mwh,grid_intensity_kgco2e_per_mwh_fy,cogs_usd,cogs_usd_fy,energy_cost_usd,energy_cost_usd_fy,revenue_usd,revenue_usd_fy,ebit_usd,ebit_usd_fy,ebitda_usd,ebitda_usd_fy,free_cash_flow_usd,free_cash_flow_usd_fy,capex_usd,capex_usd_fy,rnd_expense_usd,rnd_expense_usd_fy,sbti_target_validated,sbti_target_type,target_year,target_baseline_year,target_reduction_pct,target_scope_coverage,risk_hitword_density,risk_hitword_density_fy,has_climate_oversight_committee,has_third_party_assurance,assurance_level,emissions_boundary_stated,has_clawback_policy,has_psu_plan,performance_period_years,independent_director_count,board_size,lead_independent_director,buybacks_usd,buybacks_usd_fy,dividends_paid_usd,dividends_paid_usd_fy,penalty_total_usd,penalty_total_usd_fy,penalty_count,penalty_count_fy,flows_all_target_year
MPWR,Monolithic Power Systems,Information Technology,Semiconductors,0001280452,Monolithic Power Systems,529900TB7O85LSZ1XU31,,Information Technology,Semiconductors,Washington,60665065472.0,47892000.0,,,,,120.2561,2023,1250718000.0,2025,,,2790459000.0,2025,728636000.0,2025,781149000.0,2025,666189000.0,2025,172013000.0,2025,,,0.0,,,,,,,,,,,1.0,1.0,1.0,3.0,,,1.0,6600000.0,2025,284797000.0,2025,0.0,2026,0.0,2026,False
MRK,Merck & Co.,Health Care,Pharmaceuticals,0000310158,Merck & Co.,4YV9Y5M8S0BRK1RP0397,,Health Care,Pharmaceuticals,New Jersey,355100000256.0,2507000000.0,365529.7,2023,3.0,2023,212.4217,2023,16382000000.0,2025,,,65011000000.0,2025,21067000000.0,2025,,,12360000000.0,2025,4112000000.0,2025,15789000000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,12.0,13.0,1.0,5084000000.0,2025,8176000000.0,2025,6400.0,2026,3.0,2026,False
MRNA,Moderna,Health Care,Biotechnology,0001682852,Moderna,549300EI6OKH5K5Q2G38,,Health Care,Biotechnology,Massachusetts,57477992448.0,394000000.0,,,,,373.0301,2023,868000000.0,2025,,,1944000000.0,2025,-3074000000.0,2025,-2863000000.0,2025,-2065000000.0,2025,192000000.0,2025,3132000000.0,2025,1.0,near-term,2030.0,2021.0,90.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,2000000.0,2025,,,17249.0,2026,3.0,2026,False
MRSH,Marsh McLennan,Financials,Insurance Brokers,0000062709,Marsh McLennan,,,Financials,Insurance Brokers,New York,84423442432.0,485000000.0,,,,,210.982,2023,,,,,26981000000.0,2025,6223000000.0,2025,6584000000.0,2025,5001000000.0,2025,291000000.0,2025,,,1.0,near-term,2030.0,2019.0,50.0,1 and 2,,,,,,,1.0,1.0,3.0,,,0.0,2012000000.0,2025,1699000000.0,2025,0.0,2026,0.0,2026,False
MRVL,Marvell Technology,Information Technology,Semiconductors,0001835632,Marvell Technology,,,Information Technology,Semiconductors,California,212184170496.0,847300000.0,,,,,178.4824,2023,4013900000.0,2025,,,8194600000.0,2025,1322900000.0,2025,542900000.0,2022,1396400000.0,2025,354100000.0,2025,2075200000.0,2025,0.0,near-term,2030.0,2022.0,50.0,1 and 2,,,,,,1.0,1.0,1.0,3.0,,,1.0,2040100000.0,2025,205100000.0,2025,0.0,2026,0.0,2026,False
MS,Morgan Stanley,Financials,Investment Banking & Brokerage,0000895421,Morgan Stanley,,,Financials,Investment Banking & Brokerage,New York,336698015744.0,1582834137.0,24686.4,2015,2.0,2015,210.982,2023,,,,,70645000000.0,2025,21954000000.0,2025,26612000000.0,2025,,,,,,,0.0,,,,,,,,1.0,,,,1.0,1.0,3.0,,,1.0,,,6593000000.0,2025,500.0,2026,2.0,2026,False
MSCI,MSCI,Financials,Financial Exchanges & Data,0001408198,MSCI,549300HTIN2PD78UB763,,Financials,Financial Exchanges & Data,New York,40320147456.0,73563183.0,,,,,210.982,2023,,,,,3134459000.0,2025,1713567000.0,2025,1736972000.0,2025,1549127000.0,2025,39319000.0,2025,177596000.0,2025,1.0,near-term,2030.0,2019.0,80.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,2484305000.0,2025,556521000.0,2025,0.0,2026,0.0,2026,False
MSFT,Microsoft,Information Technology,Systems Software,0000789019,Microsoft,INR2EJN1ERAN0W5ZP974,,Information Technology,Systems Software,Washington,3680323239936.0,7434000000.0,,,,,120.2561,2023,87831000000.0,2025,,,281724000000.0,2025,128528000000.0,2025,155237000000.0,2026,71611000000.0,2025,64551000000.0,2025,32488000000.0,2025,0.0,near-term,2030.0,,,,,,,,,,1.0,1.0,3.0,11.0,12.0,1.0,18420000000.0,2025,24082000000.0,2025,1000.0,2026,9.0,2026,False
MSI,Motorola Solutions,Information Technology,Communications Equipment,0000068505,Motorola Solutions,6S552MUG6KGJVEBSEC55,,Information Technology,Communications Equipment,Illinois,77146587136.0,165700000.0,,,,,213.9618,2023,5647000000.0,2025,,,11682000000.0,2025,2988000000.0,2025,3413000000.0,2025,2572000000.0,2025,265000000.0,2025,970000000.0,2025,0.0,,,,,,,,,,,1.0,1.0,1.0,3.0,7.0,8.0,1.0,1154000000.0,2025,728000000.0,2025,0.0,2026,0.0,2026,False
MTB,M&T Bank,Financials,Regional Banks,0000036270,M&T Bank,549300WYXDDBYRASEG81,,Financials,Regional Banks,New York,34635350016.0,158791000.0,,,,,210.982,2023,,,,,1657000000.0,2025,3692000000.0,2025,4015000000.0,2025,3649000000.0,2023,256000000.0,2023,,,0.0,,,,,,,,1.0,,,,1.0,1.0,3.0,,,1.0,2631000000.0,2025,899000000.0,2025,0.0,2026,0.0,2026,False
MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,0001037646,Mettler Toledo,,,Health Care,Life Sciences Tools & Services,Ohio,25917691904.0,20359353.0,,,,,482.5511,2023,,,,,4026399000.0,2025,1048909000.0,2025,,,848648000.0,2025,107124000.0,2025,199373000.0,2025,0.0,near-term,2030.0,,,,,,1.0,,,,1.0,1.0,3.0,,,0.0,799995000.0,2025,,,0.0,2026,0.0,2026,False
MU,Micron Technology,Information Technology,Semiconductors,0000723125,Micron Technology,B3DXGBC8GAIYWI2Z0172,,Information Technology,Semiconductors,Idaho,1101452017664.0,1122000000.0,303884.3,2023,2.0,2023,142.1071,2023,22505000000.0,2025,,,37378000000.0,2025,9770000000.0,2025,18122000000.0,2025,1668000000.0,2025,15857000000.0,2025,3798000000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,3.0,7.0,8.0,1.0,0.0,2025,522000000.0,2025,157101.0,2026,3.0,2026,False
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0001513761,Norwegian Cruise Line Holdings,,,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Florida,6805163520.0,455257489.0,,,,,356.816,2023,5639163000.0,2025,675887000.0,2025,9827592000.0,2025,1560868000.0,2025,2722976000.0,2025,-1169860000.0,2025,3259606000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,0.0,2026,0.0,2026,False
NDAQ,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,0001120193,"Nasdaq, Inc.",549300L8X1Q78ERXFD06,,Financials,Financial Exchanges & Data,New York,50973147136.0,569894024.0,,,,,210.982,2023,3013000000.0,2025,,,8262000000.0,2025,2331000000.0,2025,2476000000.0,2025,1989000000.0,2025,266000000.0,2025,,,1.0,near-term,2032.0,2023.0,90.0,1 and 2,,,,,,,1.0,1.0,2.0,11.0,12.0,1.0,616000000.0,2025,601000000.0,2025,0.0,2026,0.0,2026,False
NDSN,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,0000072331,Nordson Corporation,14OS6Q5N55N95WM84M53,,Industrials,Industrial Machinery & Supplies & Components,Ohio,17515780096.0,55920000.0,,,,,482.5511,2023,1251903000.0,2025,,,2791687000.0,2025,711725000.0,2025,790989000.0,2025,661115000.0,2025,58060000.0,2025,68239000.0,2025,0.0,,,,,,,,,,,,1.0,1.0,1.0,,,0.0,306367000.0,2025,179069000.0,2025,0.0,2026,0.0,2026,False
NEE,NextEra Energy,Utilities,Multi-Utilities,0000753308,NextEra Energy,254900RHL9MEUS5NKX63,,Utilities,Multi-Utilities,Florida,171696865280.0,2083000000.0,42410123.6,2023,22.0,2023,356.816,2023,,,,,27412000000.0,2025,8280000000.0,2025,14860000000.0,2025,,,,,,,0.0,,,,,,,,,,,1.0,1.0,1.0,3.0,11.0,12.0,1.0,,,4680000000.0,2025,824776.0,2026,7.0,2026,False
NEM,Newmont,Materials,Gold,0001164727,Newmont,549300VSP3RIX7FGDZ51,,Materials,Gold,Colorado,133618712576.0,1089000000.0,567759.3,2023,3.0,2023,492.1572,2023,,,,,22669000000.0,2025,11342000000.0,2025,13863000000.0,2025,7299000000.0,2025,3035000000.0,2025,166000000.0,2025,0.0,near-term,2030.0,2018.0,32.0,1 and 2,,,,1.0,limited,1.0,1.0,1.0,3.0,,,1.0,2303000000.0,2025,1106000000.0,2025,0.0,2026,4.0,2026,False
NFLX,Netflix,Communication Services,Movies & Entertainment,0001065280,Netflix,549300Y7VHGU0I7CE873,,Communication Services,Movies & Entertainment,California,322288943104.0,4222162150.0,,,,,178.4824,2023,23275329000.0,2025,,,45183036000.0,2025,13326603000.0,2025,13659992000.0,2025,9461053000.0,2025,688220000.0,2025,3391390000.0,2025,0.0,near-term,2030.0,2019.0,46.2,1 and 2,,,,,,,1.0,1.0,2.0,,,1.0,9127167000.0,2025,,,20260.0,2026,2.0,2026,False
NI,NiSource,Utilities,Multi-Utilities,0001111711,NiSource,549300D8GOWWH0SJB189,,Utilities,Multi-Utilities,Indiana,19858583552.0,478432058.0,5027591.0,2023,9.0,2023,660.9703,2023,,,,,6522800000.0,2025,1835300000.0,2025,3002900000.0,2025,-420000000.0,2025,2782300000.0,2025,,,0.0,,,,,,,,1.0,,,1.0,1.0,1.0,3.0,,,1.0,,,530400000.0,2025,0.0,2026,0.0,2026,False
NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0000320187,"Nike, Inc.",,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Oregon,54592753664.0,1481000000.0,,,,,165.1811,2023,26487000000.0,2025,,,46398000000.0,2025,3900000000.0,2025,4647000000.0,2025,2184000000.0,2025,684000000.0,2025,,,0.0,near-term,2030.0,2015.0,65.0,1 and 2,,,,,,,1.0,1.0,1.0,,,1.0,146000000.0,2025,2407000000.0,2025,0.0,2026,4.0,2026,False
NOC,Northrop Grumman,Industrials,Aerospace & Defense,0001133421,Northrop Grumman,RIMU48P07456QXSO0R61,,Industrials,Aerospace & Defense,Virginia,73726443520.0,141997194.0,110192.3,2023,3.0,2023,243.5116,2023,,,,,41954000000.0,2025,4511000000.0,2025,5983000000.0,2025,3307000000.0,2025,1450000000.0,2025,1100000000.0,2025,0.0,,,,,,,,,0.0,reasonable,,1.0,0.0,3.0,,,1.0,1624000000.0,2025,1293000000.0,2025,44000.0,2026,13.0,2026,False
NOW,ServiceNow,Information Technology,Systems Software,0001373715,ServiceNow,549300HJTQM36M0E1G39,,Information Technology,Systems Software,California,137017729024.0,1047278000.0,,,,,178.4824,2023,2983000000.0,2025,,,13278000000.0,2025,1824000000.0,2025,2562000000.0,2025,4576000000.0,2025,868000000.0,2025,2960000000.0,2025,0.0,near-term,2026.0,2019.0,70.0,1 and 2,,,,,,,1.0,0.0,3.0,,,1.0,1840000000.0,2025,,,0.0,2026,0.0,2026,False
NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,0001013871,NRG Energy,5E2UPK5SW04M13XY7I38,,Utilities,Independent Power Producers & Energy Traders,Texas,23850481664.0,190376607.0,22461424.3,2023,16.0,2023,348.5027,2023,,,,,30713000000.0,2025,1845000000.0,2025,3251000000.0,2025,766000000.0,2025,1147000000.0,2025,,,0.0,near-term,2025.0,,,,,,,,,1.0,1.0,1.0,3.0,,,1.0,1311000000.0,2025,411000000.0,2025,50000.0,2026,4.0,2026,False
NSC,Norfolk Southern,Industrials,Rail Transportation,0000702165,Norfolk Southern,54930036C8MWP850MI84,,Industrials,Rail Transportation,Georgia,71935320064.0,224420699.0,,,,,323.7885,2023,,,932000000.0,2025,12180000000.0,2025,4356000000.0,2025,5749000000.0,2025,2157000000.0,2025,2204000000.0,2025,,,0.0,near-term,2034.0,2019.0,42.0,1 and 2,,,,,,,1.0,1.0,3.0,11.0,12.0,1.0,534000000.0,2025,1215000000.0,2025,753280.0,2026,28.0,2026,False
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",0001002047,NetApp,QTX3D84DZDD5JYOCYH15,,Information Technology,"Technology Hardware, Storage & Peripherals",California,39142379520.0,196000000.0,,,,,178.4824,2023,2026000000.0,2025,,,6925000000.0,2025,1674000000.0,2025,1853000000.0,2025,1869000000.0,2025,198000000.0,2025,991000000.0,2025,0.0,near-term,2030.0,2020.0,50.8,1 and 2,,,,,,,1.0,0.0,3.0,,,0.0,950000000.0,2025,413000000.0,2025,0.0,2026,1.0,2026,False
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,0000073124,Northern Trust,,,Financials,Asset Management & Custody Banks,Illinois,34613379072.0,186337588.0,,,,,213.9618,2023,,,,,8086400000.0,2025,2339500000.0,2025,3118600000.0,2025,5459500000.0,2025,74000000.0,2025,,,0.0,commitment,,,,,,,,,,,1.0,1.0,3.0,,,1.0,1273500000.0,2025,591600000.0,2025,0.0,2026,0.0,2026,False
NUE,Nucor,Materials,Steel,0000073309,Nucor,549300GGJCRSI2TIEJ46,,Materials,Steel,North Carolina,58858356736.0,231000000.0,5497406.2,2023,26.0,2023,283.0228,2023,28616000000.0,2025,,,32494000000.0,2025,2568000000.0,2025,,,-188000000.0,2025,3422000000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,700000000.0,2025,512000000.0,2025,632285.0,2026,56.0,2026,False
NVDA,Nvidia,Information Technology,Semiconductors,0001045810,Nvidia,549300S4KLFTLO7GSQ80,,Information Technology,Semiconductors,California,5271048421376.0,24304000000.0,,,,,178.4824,2023,62475000000.0,2025,,,215938000000.0,2025,130387000000.0,2025,133230000000.0,2025,96676000000.0,2025,6042000000.0,2025,18497000000.0,2025,0.0,near-term,2030.0,2023.0,50.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,40086000000.0,2025,974000000.0,2025,0.0,2026,0.0,2026,False
NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,0000906163,"NVR, Inc.",529900RWXR4JI3JYTV70,,Consumer Discretionary,Homebuilding,Virginia,16499457024.0,2799387.0,,,,,243.5116,2023,,,,,10323959000.0,2025,,,,,1096812000.0,2025,24508000.0,2025,,,0.0,,,,,,,,,,,,1.0,0.0,3.0,,,1.0,1833316000.0,2025,,,0.0,2026,3.0,2026,False
NWS,News Corp (Class B),Communication Services,Publishing,0001564708,News Corp (Class B),,,Communication Services,Publishing,New York,17544667136.0,569900000.0,,,,,210.982,2023,,,,,8452000000.0,2025,923000000.0,2025,1382000000.0,2025,571000000.0,2025,407000000.0,2025,,,0.0,near-term,,,,,,,,,,,1.0,1.0,3.0,,,1.0,150000000.0,2025,185000000.0,2025,0.0,2026,0.0,2026,False
NXPI,NXP Semiconductors,Information Technology,Semiconductors,0001413447,NXP Semiconductors,,,Information Technology,Semiconductors,Netherlands,59667087360.0,254331000.0,,,,,,,5553000000.0,2025,,,12269000000.0,2025,3047000000.0,2025,3879000000.0,2025,2423000000.0,2025,397000000.0,2025,2360000000.0,2025,0.0,near-term,2030.0,,,,,,,1.0,limited,1.0,1.0,1.0,3.0,,,0.0,899000000.0,2025,1025000000.0,2025,0.0,2026,1.0,2026,False
O,Realty Income,Real Estate,Retail REITs,0000726728,Realty Income,549300CUWDAUZSH43859,,Real Estate,Retail REITs,California,56299974656.0,933975000.0,,,,,178.4824,2023,,,,,5749377000.0,2025,1155129000.0,2025,3679329000.0,2025,,,,,,,0.0,,,,,,,,,1.0,limited,,1.0,1.0,3.0,,,1.0,,,2920895000.0,2025,1000.0,2026,5.0,2026,False
ODFL,Old Dominion,Industrials,Cargo Ground Transportation,0000878927,Old Dominion,,,Industrials,Cargo Ground Transportation,North Carolina,37390618624.0,208556788.0,,,,,283.0228,2023,,,,,5496389000.0,2025,1361045000.0,2025,1725728000.0,2025,955099000.0,2025,415034000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,8.0,12.0,1.0,730338000.0,2025,235641000.0,2025,34929.0,2026,17.0,2026,False
OKE,Oneok,Energy,Oil & Gas Storage & Transportation,0001039684,Oneok,2T3D6M0JSY48PSZI1Q41,,Energy,Oil & Gas Storage & Transportation,Oklahoma,60906319872.0,629707691.0,2501676.9,2023,33.0,2023,293.568,2023,23373000000.0,2025,,,33629000000.0,2025,5741000000.0,2025,7255000000.0,2025,2447000000.0,2025,3152000000.0,2025,,,0.0,,,,,,,,,,,1.0,1.0,1.0,3.0,11.0,12.0,1.0,75000000.0,2025,2583000000.0,2025,81406.0,2026,33.0,2026,False
OMC,Omnicom Group,Communication Services,Advertising,0000029989,Omnicom Group,HKUPACFHSSASQK8HLS17,,Communication Services,Advertising,New York,21676075008.0,313100000.0,,,,,210.982,2023,15804800000.0,2025,,,17271900000.0,2025,444700000.0,2025,721400000.0,2025,2788400000.0,2025,149800000.0,2025,,,0.0,near-term,2030.0,2019.0,46.2,"1, 2, and 3",,,1.0,,,,1.0,1.0,,,,1.0,707900000.0,2025,549600000.0,2025,0.0,2026,0.0,2026,False
ON,ON Semiconductor,Information Technology,Semiconductors,0001097864,ON Semiconductor,ZV20P4CNJVT8V1ZGJ064,,Information Technology,Semiconductors,Arizona,29642719232.0,396740551.0,,,,,311.4764,2023,4011500000.0,2025,,,5995400000.0,2025,84200000.0,2025,770200000.0,2025,1418600000.0,2025,341200000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,0.0,1377600000.0,2025,,,290800.0,2026,2.0,2026,False
ORCL,Oracle Corporation,Information Technology,Application Software,0001341439,Oracle Corporation,1Z4GXXU7ZHVWFCD8TV52,,Information Technology,Application Software,Texas,432877174784.0,2880000000.0,,,,,348.5027,2023,,,,,67357000000.0,2025,20606000000.0,2025,20606000000.0,2026,-23686000000.0,2025,55663000000.0,2025,10272000000.0,2025,0.0,,,,,,,,,,,,1.0,0.0,3.0,,,1.0,95000000.0,2025,5787000000.0,2025,0.0,2026,0.0,2026,False
ORLY,O'Reilly Automotive,Consumer Discretionary,Automotive Retail,0000898173,O'Reilly Automotive,549300K2RLMQL149Q332,,Consumer Discretionary,Automotive Retail,Missouri,69425012736.0,841909238.0,,,,,655.0494,2023,8607851000.0,2025,,,17781992000.0,2025,3460612000.0,2025,3971842000.0,2025,1593178000.0,2025,1168815000.0,2025,,,0.0,,,,,,,,,,,,1.0,0.0,,,,1.0,2096962000.0,2025,,,0.0,2026,0.0,2026,False
OTIS,Otis Worldwide,Industrials,Industrial Machinery & Supplies & Components,0001781335,Otis Worldwide,549300ZLBKR8VSU25153,,Industrials,Industrial Machinery & Supplies & Components,Connecticut,26304251904.0,394900000.0,,,,,244.1532,2023,,,,,14431000000.0,2025,2133000000.0,2025,2308000000.0,2025,1444000000.0,2025,152000000.0,2025,152000000.0,2025,0.0,near-term,2033.0,2021.0,55.0,1 and 2,,,,,,,1.0,1.0,3.0,9.0,10.0,1.0,809000000.0,2025,647000000.0,2025,0.0,2026,0.0,2026,False
OXY,Occidental Petroleum,Energy,Oil & Gas Exploration & Production,0000797468,Occidental Petroleum,IM7X0T3ECJW4C1T7ON55,,Energy,Oil & Gas Exploration & Production,Texas,61437710336.0,984416165.0,7889828.4,2023,36.0,2023,348.5027,2023,3121000000.0,2024,,,21593000000.0,2025,3128000000.0,2025,10661000000.0,2025,4105000000.0,2025,6427000000.0,2025,,,0.0,,,,,,,,1.0,,,,1.0,1.0,3.0,,,0.0,0.0,2025,1184000000.0,2022,0.0,2026,9.0,2026,False
PANW,Palo Alto Networks,Information Technology,Systems Software,0001327567,Palo Alto Networks,549300QXR2YVZV231H43,,Information Technology,Systems Software,California,270471692288.0,668000000.0,,,,,178.4824,2023,2451000000.0,2025,,,9221000000.0,2025,1243000000.0,2025,1586000000.0,2025,3469000000.0,2025,247000000.0,2025,1984000000.0,2025,1.0,net-zero,2027.0,2021.0,35.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,0.0,2025,,,0.0,2026,0.0,2026,False
PAYX,Paychex,Industrials,Human Resource & Employment Services,0000723531,Paychex,529900K900DW6SUBM174,,Industrials,Human Resource & Employment Services,New York,41222541312.0,355600000.0,,,,,210.982,2023,1674500000.0,2025,,,6512000000.0,2025,2510500000.0,2025,2953100000.0,2025,2321800000.0,2025,234900000.0,2025,,,0.0,,,,,,,,,,,,1.0,0.0,3.0,,,1.0,611000000.0,2025,1589600000.0,2025,0.0,2026,0.0,2026,False
PCAR,Paccar,Industrials,Construction Machinery & Heavy Transportation Equipment,0000075362,Paccar,KDTEY8BWE486IKZ3CC07,,Industrials,Construction Machinery & Heavy Transportation Equipment,Washington,64600772608.0,526800000.0,,,,,120.2561,2023,22736700000.0,2025,,,28444800000.0,2025,3023500000.0,2025,3421700000.0,2025,3672800000.0,2025,743000000.0,2025,445500000.0,2025,0.0,near-term,2030.0,2018.0,35.0,1 and 2,,,,,,,0.0,1.0,3.0,,,1.0,36100000.0,2025,2267100000.0,2025,19295.0,2026,8.0,2026,False
PCG,PG&E Corporation,Utilities,Multi-Utilities,0001004980,PG&E Corporation,8YQ2GSDWYZXO2EDN3511,,Utilities,Multi-Utilities,California,30392664064.0,2197942874.0,671189.7,2023,10.0,2023,178.4824,2023,,,,,24935000000.0,2025,4749000000.0,2025,4749000000.0,2025,-3071000000.0,2025,11787000000.0,2025,,,0.0,commitment,,,,,,,,,,,1.0,1.0,3.0,,,0.0,,,86000000.0,2024,0.0,2026,0.0,2026,False
PEG,Public Service Enterprise Group,Utilities,Electric Utilities,0000788784,Public Service Enterprise Group,PUSS41EMO3E6XXNV3U28,,Utilities,Electric Utilities,New Jersey,36080627712.0,498000000.0,463035.3,2023,2.0,2023,212.4217,2023,,,,,12168000000.0,2025,2980000000.0,2025,4138000000.0,2025,26000000.0,2025,3272000000.0,2025,,,0.0,,,,,,,,1.0,,,,1.0,1.0,3.0,,,1.0,0.0,2024,1258000000.0,2025,28988.0,2026,1.0,2026,False
PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0000077476,PepsiCo,FJSUNZKFNQ5YPJ5OT455,,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,New York,186213122048.0,1373000000.0,317942.6,2023,10.0,2023,210.982,2023,43066000000.0,2025,,,93925000000.0,2025,11498000000.0,2025,14949000000.0,2025,7672000000.0,2025,4415000000.0,2025,839000000.0,2025,1.0,near-term,2030.0,2022.0,50.0,1 and 2,,,,,,,1.0,1.0,3.0,12.0,13.0,0.0,1000000000.0,2025,7638000000.0,2025,1927.0,2026,7.0,2026,False
PFE,Pfizer,Health Care,Pharmaceuticals,0000078003,Pfizer,765LHXWGK1KXCLTFYQ30,,Health Care,Pharmaceuticals,New York,157994942464.0,5713000000.0,225796.4,2023,3.0,2023,210.982,2023,16067000000.0,2025,,,62579000000.0,2025,7520000000.0,2025,14112000000.0,2025,9075000000.0,2025,2629000000.0,2025,,,0.0,near-term,2030.0,2019.0,46.0,1 and 2,,,,,,,1.0,0.0,1.0,,,1.0,0.0,2024,,,119696.0,2026,14.0,2026,False
PFG,Principal Financial Group,Financials,Life & Health Insurance,0001126328,Principal Financial Group,CUMYEZJOAF02RYZ1JJ85,,Financials,Life & Health Insurance,Iowa,24871464960.0,217380912.0,,,,,285.8481,2023,,,,,15625500000.0,2025,,,,,,,,,,,0.0,commitment,,,,,,,,,,,1.0,1.0,3.0,,,1.0,902700000.0,2025,684000000.0,2025,0.0,2026,0.0,2026,False
PG,Procter & Gamble,Consumer Staples,Personal Care Products,0000080424,Procter & Gamble,2572IBTT8CCZW6AU4141,,Consumer Staples,Personal Care Products,Ohio,337414619136.0,2454400000.0,1660556.1,2023,10.0,2023,482.5511,2023,41164000000.0,2025,,,84284000000.0,2025,20451000000.0,2025,23298000000.0,2025,14044000000.0,2025,3773000000.0,2025,2100000000.0,2025,0.0,near-term,2030.0,2015.0,63.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,6500000000.0,2025,9872000000.0,2025,71085.0,2026,23.0,2026,False
PGR,Progressive Corporation,Financials,Property & Casualty Insurance,0000080661,Progressive Corporation,529900TACNVLY9DCR586,,Financials,Property & Casualty Insurance,Ohio,126458986496.0,588100000.0,,,,,482.5511,2023,,,,,87671000000.0,2025,14223000000.0,2025,,,17200000000.0,2025,348000000.0,2025,,,0.0,,,,,,,,1.0,1.0,limited,1.0,1.0,1.0,3.0,,,1.0,,,2871000000.0,2025,0.0,2026,0.0,2026,False
PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,0000076334,Parker Hannifin,5493002CONDB4N2HKI23,,Industrials,Industrial Machinery & Supplies & Components,Ohio,119774085120.0,130200000.0,,,,,482.5511,2023,12535000000.0,2025,,,19850000000.0,2025,4347000000.0,2025,5068000000.0,2026,3341000000.0,2025,435000000.0,2025,240000000.0,2025,0.0,near-term,2030.0,2019.0,46.2,1 and 2,,,,,,,1.0,0.0,3.0,,,1.0,1766000000.0,2025,861000000.0,2025,826734.0,2026,40.0,2026,False
PHM,PulteGroup,Consumer Discretionary,Homebuilding,0000822416,PulteGroup,,,Consumer Discretionary,Homebuilding,Georgia,22526916608.0,192724978.0,,,,,323.7885,2023,,,,,17311953000.0,2025,,,,,1748533000.0,2025,122716000.0,2025,,,0.0,,,,,,,,,,,,1.0,1.0,3.0,,,0.0,1199996000.0,2025,176684000.0,2025,0.0,2026,0.0,2026,False
PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,0000075677,Packaging Corporation of America,549300XZP8MFZFY8TJ84,,Materials,Paper & Plastic Packaging Products & Materials,Illinois,20884639744.0,89600000.0,1498344.2,2023,8.0,2023,213.9618,2023,7099700000.0,2025,,,8989300000.0,2025,1107000000.0,2025,1759800000.0,2025,728600000.0,2025,828900000.0,2025,14500000.0,2021,0.0,,,,,,,,,,,,0.0,0.0,3.0,,,0.0,153000000.0,2025,111900000.0,2025,2511900.0,2026,15.0,2026,False
PLD,Prologis,Real Estate,Industrial REITs,0001045609,Prologis,529900DFH19P073LZ636,,Real Estate,Industrial REITs,California,131961405440.0,929153000.0,,,,,178.4824,2023,,,,,8790127000.0,2025,4357864000.0,2025,6983892000.0,2025,,,,,,,1.0,near-term,2030.0,2019.0,90.0,1 and 2,,,,,,,1.0,1.0,3.0,,,1.0,,,3764745000.0,2025,9000.0,2026,3.0,2026,False
